list,yr_built,yr_renovated,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade
20140808,1978,0,499950.0,5,2.5,3180,23809,1.0,0,0,3,9
20141223,1997,0,490000.0,4,2.5,3630,8387,2.0,0,0,3,10
20141010,2003,0,685000.0,5,2.5,3160,5635,2.0,0,0,3,9
20150421,2005,0,401750.0,2,1.5,1070,1236,2.0,0,0,3,8
20140826,1977,0,254950.0,4,2.0,2180,8800,1.0,0,0,5,7
20150320,1977,0,500000.0,4,2.25,2420,36680,2.0,0,0,4,8
20140715,2003,0,856500.0,4,2.5,3290,8147,2.0,0,0,3,10
20140910,1978,0,506500.0,4,2.5,1890,7200,1.0,0,0,4,7
20140527,1988,0,500000.0,3,2.25,1760,4539,2.0,0,0,3,8
20150306,1979,0,308000.0,3,1.75,1630,11475,1.0,0,0,4,7
20150205,1989,0,613500.0,3,2.5,2350,7035,2.0,0,0,3,8
20140708,1976,0,255000.0,3,1.75,1550,9720,1.0,0,0,3,7
20141028,1977,0,545000.0,3,2.5,3550,136343,2.0,0,0,3,10
20150508,1976,0,279000.0,4,1.75,1840,7275,1.0,0,0,3,7
20150123,2009,0,625000.0,3,2.5,2010,3200,2.0,0,0,3,9
20140527,1987,0,274950.0,3,1.75,1670,7415,1.0,0,0,3,7
20140926,1984,0,232000.0,3,1.75,1290,6604,1.0,0,0,3,7
20141126,2000,0,250000.0,4,3.0,1800,2500,2.0,0,0,3,7
20140813,1986,0,435000.0,3,2.0,1380,2500,1.0,0,0,3,7
20150304,1999,0,640000.0,4,2.5,2210,7722,2.0,0,0,3,9
20141106,2004,0,735000.0,4,2.5,2470,2550,3.0,0,0,3,8
20150128,2014,0,1350000.0,4,4.5,3420,7440,3.0,0,0,3,9
20141107,2005,0,379770.0,3,2.5,1470,1779,2.0,0,0,3,8
20141203,1976,0,340000.0,3,1.75,1280,16200,1.0,0,0,3,8
20150115,2005,0,515500.0,4,2.75,2830,8126,2.0,0,0,3,8
20140626,1989,0,440000.0,4,2.5,2250,7526,2.0,0,0,3,8
20150105,1981,0,317000.0,3,1.5,1060,5750,1.0,0,0,2,7
20150422,2012,0,1070000.0,4,2.5,2740,5000,2.0,0,0,3,9
20140630,2008,0,427500.0,2,2.0,1090,934,3.0,0,0,3,8
20140613,1982,0,1735000.0,3,2.5,4310,32093,1.5,0,4,5,10
20140717,2002,0,265950.0,3,2.5,1490,3840,2.0,0,0,3,7
20150323,1989,0,578550.0,3,2.5,2120,6602,2.0,0,0,4,8
20140617,2005,0,451000.0,4,2.5,1670,3315,2.0,0,0,3,7
20140826,2004,0,489000.0,2,1.75,1810,4220,2.0,0,0,3,8
20150305,1978,0,475000.0,3,3.0,2540,18900,1.0,0,0,3,7
20141016,1987,0,530000.0,3,2.75,2440,45738,2.0,0,0,3,8
20150128,1994,0,379000.0,4,2.5,2570,10155,2.0,0,0,3,9
20141222,1999,0,637500.0,4,3.0,2320,4468,2.0,0,0,3,8
20141020,1998,0,543500.0,4,2.5,2550,5835,2.0,0,0,3,8
20140605,2005,0,376000.0,4,2.75,2420,5773,2.0,0,0,3,8
20141028,2005,0,430000.0,3,2.25,1470,1703,2.0,0,0,3,8
20150203,1998,0,600000.0,5,3.5,3370,16846,2.0,0,1,3,9
20140527,1998,0,455600.0,3,2.5,2420,8252,2.0,0,0,3,7
20140814,1974,2008,1200000.0,5,4.0,2710,2800,3.0,0,0,3,10
20140528,1979,0,242000.0,3,1.75,1310,9645,1.0,0,0,3,7
20150402,1999,0,475000.0,3,2.75,1890,3938,2.0,0,0,3,8
20141111,1999,0,370000.0,4,3.0,2580,5511,2.0,0,0,3,8
20140523,2005,0,788600.0,4,2.75,3500,7200,2.0,0,0,3,9
20140924,1992,0,520000.0,4,3.0,2190,5085,2.0,0,0,4,8
20140718,1985,0,725000.0,3,1.75,1530,4000,2.0,0,0,3,8
20150116,1993,0,919000.0,4,2.5,3620,17133,1.0,0,4,3,10
20150513,1986,0,425000.0,3,2.75,3370,13929,2.0,0,0,3,9
20150314,1983,0,420000.0,5,2.5,2100,14395,1.0,0,0,3,7
20141124,1981,0,905000.0,4,3.0,3370,47959,2.0,0,0,4,10
20140717,2003,0,438000.0,3,2.5,1650,3031,2.0,0,0,3,7
20140617,1994,0,725000.0,4,2.75,2630,7505,2.0,0,0,3,8
20140715,1978,0,425500.0,3,2.5,1970,2752,2.0,0,0,3,8
20140912,1985,0,853505.0,3,2.5,2820,14890,1.0,0,4,3,9
20140522,1983,0,398000.0,2,1.0,590,10945,1.5,0,0,3,5
20140604,2007,0,418500.0,3,2.5,2060,4399,2.0,0,0,3,7
20140611,1997,0,742000.0,4,2.5,2810,10986,2.0,0,0,3,10
20150114,1978,0,286000.0,4,1.75,2190,8400,2.0,0,0,2,8
20141001,2003,0,421200.0,3,2.5,1440,3060,2.0,0,0,3,7
20140731,1994,0,390000.0,3,3.0,2480,14141,1.0,0,0,3,8
20140919,2002,0,739000.0,4,2.5,2780,6737,2.0,0,0,3,9
20141208,1978,0,492500.0,2,2.25,1600,80400,2.0,0,0,4,7
20140903,1996,0,836500.0,3,2.5,2230,7200,3.0,0,3,3,9
20140828,1977,0,179900.0,3,1.0,1010,9920,1.0,0,0,3,6
20150303,2003,0,310000.0,3,2.5,1890,6300,2.0,0,0,3,7
20141029,1999,0,297000.0,2,1.5,1430,1650,3.0,0,0,3,7
20141205,1983,0,780000.0,3,2.25,2206,82031,1.0,0,2,3,6
20140613,2005,0,330000.0,3,2.5,1070,1155,2.0,0,0,3,7
20150210,1990,0,525000.0,3,2.5,2320,9610,1.0,0,0,3,9
20140806,1982,0,365000.0,2,1.75,1270,7500,1.0,0,0,4,7
20140722,2007,0,440000.0,3,2.0,1790,32379,1.0,0,0,3,7
20150422,2005,0,331000.0,4,3.0,2483,5701,2.0,0,0,3,8
20141014,1986,0,225000.0,3,2.25,1650,7739,1.0,0,0,3,8
20140502,1979,0,550000.0,3,1.75,2910,35200,1.5,0,0,3,8
20140604,1983,0,261000.0,3,1.5,1810,29308,1.0,0,0,3,7
20140619,1979,0,390000.0,3,2.25,1600,10240,1.0,0,0,3,7
20141110,2000,0,436000.0,4,2.5,2640,3899,2.0,0,0,3,7
20150331,1977,0,1802750.0,5,3.25,3890,20005,1.0,0,0,3,10
20140723,2004,0,557000.0,3,2.5,1630,1587,3.0,0,0,3,8
20150325,1993,0,425000.0,3,2.5,1800,14036,2.0,0,0,3,8
20140626,1972,2001,1388000.0,4,3.0,4040,20001,1.0,0,0,3,9
20150324,1977,0,630100.0,4,2.75,1910,11356,1.0,0,0,5,7
20140609,1999,0,739000.0,4,2.5,2800,246114,2.0,0,0,3,9
20140818,1986,0,269000.0,3,1.5,1320,2625,2.0,0,0,3,7
20150320,2007,0,475000.0,5,2.75,3100,5298,2.0,0,0,3,7
20140715,1988,0,302000.0,4,2.75,2030,9120,1.0,0,0,4,7
20141013,1988,0,775000.0,4,2.5,3180,15358,2.0,0,0,3,9
20141013,1979,0,345000.0,3,1.5,1390,13860,2.0,0,0,3,7
20150223,1977,0,300000.0,3,3.0,2850,9375,1.0,0,0,3,8
20150422,2002,0,364950.0,4,2.5,2070,2992,2.0,0,0,3,8
20150414,1978,0,231000.0,3,1.75,1220,8817,1.0,0,0,3,7
20140523,1987,0,445000.0,3,2.0,1630,8702,1.0,0,0,3,9
20140708,1975,0,530000.0,2,2.5,1785,779,2.0,0,0,3,7
20141226,2008,0,353500.0,3,2.5,1260,972,2.0,0,0,3,8
20140828,1978,0,257000.0,3,2.25,1730,9516,1.0,0,0,3,8
20140630,2002,0,337000.0,4,2.5,2230,5970,2.0,0,0,4,7
20140926,2005,0,541000.0,3,2.5,1790,4038,2.0,0,0,3,8
20141114,1984,0,577500.0,3,2.5,2280,10879,2.0,0,0,3,9
20141124,1978,0,560000.0,3,2.5,2430,5128,1.0,0,1,3,8
20150406,1977,0,235000.0,4,1.75,1920,9350,1.0,0,0,4,7
20140513,1990,0,287600.0,3,2.5,1950,8251,2.0,0,0,3,7
20141230,1982,0,630000.0,6,3.0,2470,9328,2.0,0,0,3,8
20150401,1986,0,445000.0,3,2.25,1630,6449,1.0,0,0,3,7
20150105,1978,0,490000.0,4,2.25,2110,16200,1.0,0,0,3,8
20140819,2008,0,330000.0,3,2.5,1740,1844,2.0,0,0,3,8
20140528,2000,0,474800.0,2,3.25,1400,1243,3.0,0,0,3,8
20141024,1984,0,650000.0,4,2.5,2620,19864,2.0,0,0,4,8
20140905,2003,0,395000.0,3,2.0,1500,2506,1.0,0,0,3,7
20141219,2001,0,304500.0,4,2.5,2030,5202,2.0,0,0,3,8
20150202,1986,0,960000.0,4,2.5,3180,10105,2.0,0,0,4,9
20150213,1997,0,710000.0,3,2.5,2330,9160,2.0,0,0,3,9
20141020,2002,0,597500.0,3,2.5,2620,4800,2.0,0,0,3,7
20140827,1997,0,365000.0,4,2.5,2800,6820,2.0,0,0,4,7
20140609,1986,0,428000.0,3,2.0,1310,2550,1.0,0,0,3,7
20150401,1988,0,600000.0,3,1.75,2340,57499,1.0,0,0,3,8
20140711,1981,0,339900.0,4,2.5,2340,9748,1.0,0,1,3,8
20141201,1998,0,258000.0,3,2.0,1790,7879,1.5,0,0,3,7
20150513,1998,0,500000.0,3,2.5,2300,4307,2.0,0,0,3,8
20141017,1996,0,431000.0,3,2.5,2440,71002,1.0,0,0,4,9
20150223,1995,0,241500.0,3,2.0,1310,7349,1.0,0,0,3,7
20141107,1987,0,982000.0,4,2.5,2790,10289,2.0,0,0,3,9
20150106,1988,0,248500.0,3,2.5,1360,7293,2.0,0,0,3,8
20141231,1998,0,665000.0,4,2.5,2510,5936,2.0,0,0,3,9
20140714,2001,0,1215000.0,3,3.0,4560,16339,2.0,0,2,3,10
20141219,1972,0,386100.0,3,2.0,1270,6760,1.0,0,0,5,7
20141010,1984,0,870000.0,4,2.5,2650,12001,2.0,0,0,4,9
20140817,1973,0,380000.0,3,1.75,1240,8611,1.0,0,0,4,7
20150217,1995,0,1200000.0,4,2.5,3350,11688,1.0,0,2,3,10
20141204,1998,0,340000.0,4,2.5,2690,6099,2.0,0,0,3,9
20140910,1990,0,870000.0,4,2.0,3090,41147,1.0,0,0,3,7
20150506,1994,0,500000.0,4,2.25,2050,7201,2.0,0,0,3,8
20140626,1981,0,220000.0,3,1.5,1660,15600,2.0,0,0,3,7
20140929,1977,0,439950.0,4,2.25,2460,14600,1.0,0,0,4,8
20140528,2003,0,490000.0,4,2.5,2360,4367,2.0,0,0,3,8
20140829,1991,0,533300.0,4,2.5,2770,21806,2.0,0,0,3,9
20140723,1980,0,768000.0,5,2.75,3030,13640,2.0,0,0,4,8
20140509,1979,0,336900.0,3,1.75,1780,120661,1.0,0,0,4,6
20140723,1994,0,500000.0,3,2.25,1580,4379,2.0,0,0,4,8
20141103,2003,0,337000.0,4,2.5,3200,5772,2.0,0,0,3,8
20140919,2002,0,419950.0,4,2.5,2220,6800,2.0,0,0,3,7
20140609,1981,0,965000.0,4,2.25,3160,34560,1.0,0,0,4,10
20141031,1986,0,515000.0,3,2.5,2100,7851,2.0,0,0,3,8
20140522,1996,0,665000.0,4,2.5,2600,17388,2.0,0,0,3,9
20140826,1985,0,265000.0,3,1.75,1630,5999,1.5,0,0,4,7
20140917,2004,0,545400.0,3,2.0,2850,19200,1.0,0,3,3,8
20140624,2004,0,350000.0,4,3.0,2560,5606,2.0,0,0,3,9
20141113,2001,0,260000.0,2,1.5,980,1296,2.0,0,0,3,7
20150407,1991,0,2510000.0,3,3.25,5480,57990,2.0,1,4,3,11
20140926,2000,0,355000.0,3,2.0,2160,8091,1.5,0,0,3,8
20140818,2006,0,833000.0,4,3.5,3560,7178,2.0,0,3,3,10
20141006,1995,0,417500.0,5,3.0,2270,6664,1.0,0,0,3,7
20140812,1992,0,316000.0,3,2.25,1900,7479,2.0,0,0,4,7
20150306,1989,0,397500.0,4,3.0,2350,9952,1.0,0,0,3,9
20140821,1997,0,840000.0,4,2.5,3730,9847,2.0,0,0,3,10
20140527,2003,0,312900.0,4,2.5,1630,4473,2.0,0,0,3,7
20150304,1994,0,763000.0,4,2.5,3220,7873,2.0,0,0,3,10
20150408,2004,0,475000.0,3,2.5,1800,3300,2.0,0,0,3,7
20141121,2003,0,219000.0,2,2.5,809,940,2.0,0,0,3,7
20150323,1977,0,415000.0,3,2.25,1820,9694,1.0,0,0,3,7
20150429,2000,0,840000.0,4,2.5,3450,43216,2.0,0,0,3,9
20141217,2005,0,800000.0,4,3.75,3370,6766,2.0,0,0,3,9
20150414,1992,0,754999.0,4,2.5,3010,9323,2.0,0,0,3,10
20150331,1988,0,982218.0,3,1.75,2340,5500,2.0,0,2,3,9
20140927,1992,0,406500.0,3,2.0,1780,8621,1.0,0,0,3,8
20150401,1993,0,1650000.0,4,3.25,4200,210394,2.0,0,0,4,10
20150213,2004,0,1284000.0,5,4.25,5040,9466,2.0,0,0,3,11
20140909,2000,0,527000.0,4,2.5,2830,6163,2.0,0,0,3,9
20140606,1978,0,407193.0,4,2.0,1880,14653,2.0,0,0,3,8
20150313,2004,0,970000.0,4,2.75,3600,5040,2.0,0,0,3,9
20140623,1993,0,337000.0,3,1.75,1310,12750,1.0,0,0,3,7
20140606,1983,0,320000.0,3,1.75,1370,9900,1.0,0,0,4,7
20150223,1990,0,293000.0,3,2.5,1990,7577,2.0,0,0,3,7
20140507,1988,0,226500.0,3,1.75,1640,10762,1.0,0,0,3,7
20141209,1976,0,436000.0,3,2.25,1770,8000,1.0,0,0,4,7
20140804,2005,0,451000.0,3,2.5,2050,4876,2.0,0,0,3,8
20150408,1986,0,315000.0,3,1.0,1170,62290,2.0,0,0,3,5
20140520,2004,0,329900.0,3,2.5,2170,4905,2.0,0,0,3,8
20150427,1996,0,280000.0,3,2.5,1610,10022,2.0,0,0,3,7
20140630,1995,0,1095000.0,4,2.75,3330,9143,2.0,0,0,4,10
20140804,2001,0,440000.0,4,2.5,2800,28254,2.0,0,0,3,9
20141124,2011,0,858450.0,5,2.75,3460,7977,2.0,0,0,3,9
20150205,1990,0,239950.0,2,1.5,1068,1452,2.0,0,0,3,7
20141103,1978,0,253000.0,3,1.0,1580,8240,1.0,0,0,4,7
20150206,2008,0,1550000.0,3,4.0,5120,4600,3.0,0,2,3,11
20141112,2000,0,805000.0,4,2.5,3960,38615,2.0,0,0,3,10
20141105,1988,0,496600.0,3,2.5,1910,5562,2.0,0,0,3,8
20141016,1983,0,246000.0,3,2.25,1440,10500,1.0,0,0,3,8
20140512,1992,0,746000.0,3,2.5,2620,8950,2.0,0,0,3,9
20141027,2004,0,598555.0,3,2.5,3040,7880,2.0,0,0,3,9
20141030,1976,1991,820000.0,3,2.5,2990,10711,1.0,1,4,3,9
20141021,1998,0,266500.0,3,2.25,1740,5460,1.0,0,0,3,7
20141210,1979,0,243500.0,4,2.0,1610,6200,1.0,0,0,4,7
20140918,2014,0,559950.0,5,3.0,2730,9519,1.0,0,0,3,8
20150219,1980,0,315000.0,3,2.75,1780,15114,1.0,0,0,3,7
20150428,2003,0,753000.0,3,2.5,3070,223463,2.0,0,0,3,9
20140528,2003,0,465000.0,3,2.25,1840,5752,2.0,0,0,3,7
20150410,1976,0,710000.0,4,2.25,2000,8068,2.0,0,0,5,8
20141216,1988,0,505000.0,3,2.5,1820,11012,2.0,0,0,3,8
20141121,1980,0,217500.0,2,2.0,1070,8400,1.0,0,0,4,7
20140825,1984,0,500000.0,4,2.25,1960,12436,2.0,0,0,3,8
20150331,1991,0,721500.0,3,3.25,2970,234788,2.0,0,3,3,9
20150415,2009,0,345000.0,2,1.5,830,1034,2.0,0,0,3,8
20150316,1999,0,825000.0,4,3.5,3920,11086,2.0,0,0,3,10
20140926,1980,0,560000.0,3,2.0,2870,95396,1.0,0,0,4,9
20140708,1987,0,599000.0,3,2.0,2560,14680,1.0,0,0,3,8
20150424,1974,0,425000.0,4,2.25,1240,21190,1.0,0,0,3,8
20150107,1976,0,750000.0,4,2.75,3210,8520,1.0,0,2,4,7
20150116,2003,0,479000.0,3,2.5,1690,3322,2.0,0,0,3,7
20150227,1992,0,612500.0,4,2.5,2550,10623,2.0,0,0,3,9
20150223,2001,0,1364000.0,4,2.5,3560,8960,2.0,0,0,3,10
20141202,2007,0,389900.0,3,2.5,2160,59241,1.0,0,0,3,7
20141215,2006,0,710000.0,4,2.5,3060,5000,2.0,0,0,3,9
20150505,1992,0,295000.0,3,2.5,1690,8564,2.0,0,0,4,7
20140702,1992,0,275250.0,3,2.25,1520,7199,2.0,0,0,4,7
20140912,1994,0,250000.0,4,2.5,2040,5770,2.0,0,0,3,7
20140509,1992,0,225000.0,3,2.5,2000,9202,2.0,0,0,4,7
20150112,2001,0,500000.0,3,2.5,1650,4648,2.0,0,0,3,8
20140609,1997,0,364900.0,3,3.0,2500,8304,2.0,0,0,3,8
20141113,1976,0,356000.0,3,1.5,1140,7500,1.0,0,0,3,7
20150202,1978,0,616750.0,3,1.5,2140,47743,1.5,0,0,3,9
20141202,1984,0,755000.0,3,2.75,2870,6600,2.0,0,2,3,8
20150415,1984,0,605000.0,3,2.25,1960,10139,2.0,0,0,3,8
20141219,2000,0,633000.0,5,2.75,3630,30570,2.0,0,0,3,11
20150430,2002,0,425000.0,3,2.5,2650,12247,2.0,0,0,3,9
20140917,1979,0,990000.0,3,2.75,2500,6350,2.0,0,0,5,9
20141111,1975,0,590000.0,3,2.25,2490,8800,2.0,0,0,4,8
20150408,1979,0,242000.0,3,1.75,1500,7560,1.0,0,0,3,7
20150327,2002,0,217000.0,3,2.5,1340,4200,2.0,0,0,3,7
20150421,1999,0,395000.0,3,2.5,1960,3953,2.0,0,0,3,8
20140519,1984,0,572500.0,3,2.25,2030,9791,1.0,0,0,4,8
20140909,1987,0,559900.0,5,3.0,2200,6380,1.0,0,0,3,7
20140728,1993,0,241000.0,3,2.0,1520,7131,1.0,0,0,3,8
20140624,2000,0,839000.0,3,2.5,3200,203425,1.0,0,0,3,10
20150318,1977,0,425000.0,3,2.25,1890,8400,1.0,0,0,3,8
20140715,1979,0,263000.0,3,1.75,1790,7485,1.0,0,0,4,8
20140611,2001,0,809950.0,4,2.5,3280,6181,2.0,0,0,3,10
20141009,1984,0,969500.0,3,3.25,2080,3025,2.0,0,2,4,8
20140613,1989,0,665000.0,4,2.5,2790,43091,2.0,0,0,4,9
20150206,2006,0,635000.0,5,3.5,4150,13232,2.0,0,0,3,11
20141029,1987,0,272450.0,3,2.25,1780,7332,2.0,0,0,3,7
20140620,1976,0,488800.0,4,2.25,2170,9665,1.0,0,0,4,8
20140811,2003,0,398950.0,4,3.0,3000,10297,2.0,0,0,3,8
20150316,1978,0,799000.0,4,2.5,3170,94855,1.0,0,0,4,9
20140620,1989,0,1320000.0,4,3.5,4410,36200,2.0,0,0,3,11
20140822,2004,0,445000.0,4,2.5,2790,8111,2.0,0,0,3,9
20140617,1975,0,345000.0,4,2.75,2250,7412,1.0,0,0,4,8
20140627,1978,0,530000.0,4,1.75,2860,48351,1.0,0,0,3,8
20150409,1978,0,583500.0,4,1.75,2860,48351,1.0,0,0,3,8
20140703,1999,0,345000.0,4,2.5,2040,5523,2.0,0,0,3,7
20141024,1973,0,590000.0,4,2.5,3700,12500,1.0,0,0,5,8
20140815,1974,0,187000.0,2,1.75,1050,2926,1.0,0,0,4,8
20140702,2008,0,520000.0,3,1.75,1490,1036,2.0,0,0,3,10
20140626,2008,0,900000.0,4,3.5,3370,5000,2.0,0,2,3,8
20150429,1974,0,399000.0,3,1.0,1340,7191,1.0,0,0,3,7
20150330,2004,0,740000.0,5,3.5,3990,5000,2.0,0,0,3,8
20140613,2000,0,799000.0,3,2.5,2860,4442,2.0,0,0,3,8
20150423,2003,0,390000.0,4,2.5,1940,3864,2.0,0,0,3,8
20150128,1987,0,296500.0,3,2.5,1770,6033,2.0,0,0,4,7
20140811,2003,0,386000.0,4,2.5,2810,11897,2.0,0,0,3,8
20141028,1998,0,389000.0,4,2.5,2420,9147,2.0,0,0,3,10
20140905,1979,0,287500.0,4,2.5,2240,6944,1.0,0,2,3,7
20140924,1993,0,345000.0,2,2.5,2550,216344,2.5,0,0,3,7
20141029,1977,0,550000.0,1,1.5,1900,40600,1.5,0,0,5,9
20140729,2001,0,539900.0,3,2.5,2500,4203,2.0,0,0,3,8
20141007,1992,0,510000.0,4,4.0,3530,10935,2.0,0,0,3,10
20141023,1981,0,744000.0,3,2.5,2020,7512,2.0,0,0,4,8
20141027,1989,0,334500.0,3,2.5,1990,3694,2.0,0,0,3,8
20141021,1973,0,600000.0,4,2.5,2360,13500,1.0,0,0,4,8
20150422,1999,0,850000.0,3,2.0,2740,101930,1.0,0,2,3,9
20150421,1978,0,480000.0,4,2.5,2700,9700,1.0,0,0,3,8
20140514,1995,0,950000.0,4,2.5,3320,7644,2.0,0,0,3,10
20140916,1977,0,623000.0,4,2.5,2980,9235,1.0,0,0,4,8
20140519,2005,0,477000.0,3,2.5,1350,2053,3.0,0,0,3,8
20140528,2004,0,515000.0,4,2.5,2680,7178,2.0,0,0,3,8
20150206,1997,0,555000.0,4,2.5,2920,24074,2.0,0,0,3,9
20150204,1985,0,245000.0,3,2.25,1780,9598,2.0,0,0,4,7
20140718,1978,0,638150.0,4,2.5,2170,7275,1.0,0,0,3,8
20150501,2003,0,1650000.0,4,4.5,5550,16065,2.0,0,0,3,9
20150121,2014,0,1375000.0,4,3.5,3130,4500,2.0,0,0,3,9
20140923,1977,0,480000.0,3,2.25,1820,13362,1.0,0,0,3,8
20150407,1977,0,515000.0,3,2.25,1820,13362,1.0,0,0,3,8
20140514,1999,0,420000.0,4,2.5,3040,24123,2.0,0,0,3,8
20140506,1974,0,295000.0,3,2.25,1980,8000,1.0,0,0,4,9
20140811,1994,0,340000.0,3,2.0,1140,11620,1.0,0,0,3,7
20140710,2006,0,675000.0,4,2.5,2390,5249,2.0,0,0,3,9
20140822,1987,0,752888.0,3,2.5,2420,9000,2.0,0,0,4,9
20140825,2001,0,335000.0,4,2.5,2370,6000,2.0,0,0,3,8
20150327,1973,0,731000.0,5,2.5,3670,8960,1.5,0,0,3,8
20150310,1985,0,335000.0,3,1.5,1140,15890,1.0,0,0,3,7
20150323,1980,0,334200.0,3,1.75,1410,45302,1.0,0,0,3,7
20140910,1981,0,440000.0,3,1.75,1550,7820,1.0,0,0,4,7
20140721,1987,0,625000.0,3,2.5,2360,12164,2.0,0,0,3,10
20140618,1978,0,615000.0,5,2.25,2480,12070,2.0,0,0,3,9
20150413,1985,0,462500.0,3,2.5,1656,108900,1.0,0,0,4,7
20140724,1988,0,985000.0,4,3.25,4030,36762,2.0,0,0,3,11
20140708,2001,0,2458000.0,4,5.25,6500,14986,2.0,0,0,3,11
20140728,1990,0,219000.0,3,2.0,1090,7350,1.0,0,0,4,7
20141124,1977,0,428000.0,2,1.75,1980,44550,2.0,0,1,5,7
20150126,1990,0,415000.0,4,4.0,2740,8250,2.0,0,0,4,9
20140717,1977,0,675000.0,3,2.25,2260,13209,1.0,0,0,3,9
20141006,2007,0,397500.0,3,2.25,1350,980,2.0,0,0,3,8
20140730,2008,0,1190000.0,3,3.5,3380,3333,3.0,0,0,3,10
20141008,2010,0,427500.0,4,2.5,2430,3249,2.0,0,0,3,8
20141106,1982,0,550000.0,4,1.75,2550,39460,1.0,0,0,3,8
20141002,2004,0,428000.0,3,2.5,2340,3466,2.0,0,0,3,7
20141015,2007,0,319950.0,3,3.25,1510,1245,3.0,0,0,3,7
20140609,1978,0,213000.0,4,1.75,1980,9000,1.0,0,0,2,7
20141121,1989,0,390000.0,4,2.5,2560,43560,2.0,0,0,3,8
20141028,1988,0,424000.0,3,2.0,1330,5632,1.0,0,0,3,8
20150309,1988,0,610000.0,4,2.5,2110,6360,2.0,0,0,3,8
20140729,1989,0,1320000.0,4,3.25,3470,11843,1.0,0,3,3,11
20150311,2013,0,906000.0,3,2.5,2030,1800,3.0,0,0,3,9
20150406,1987,0,330000.0,3,2.0,1500,11233,1.0,0,0,3,7
20140924,1986,1998,550000.0,4,3.0,4180,35169,2.0,0,0,3,11
20140722,1987,0,289000.0,3,1.75,1690,3449,1.0,0,0,3,7
20140602,1976,0,411000.0,4,2.75,2150,9915,1.0,0,0,5,8
20140814,2008,0,342000.0,3,2.5,1740,2226,2.0,0,0,3,8
20140708,2014,0,1205000.0,4,3.5,3150,5500,2.0,0,0,3,9
20150108,1971,0,185000.0,3,1.0,1010,6400,1.0,0,0,3,7
20140515,1999,0,765000.0,5,3.75,3580,14275,2.0,0,0,3,10
20141022,1981,0,525000.0,3,1.75,1710,7350,1.0,0,0,3,8
20150422,1988,0,260000.0,3,3.0,2390,8993,2.0,0,0,3,8
20150330,1988,0,450000.0,3,2.75,2840,39324,1.0,0,0,3,9
20140623,1990,0,560000.0,4,2.5,2300,7989,2.0,0,0,3,9
20150414,1989,0,310000.0,5,3.0,2270,5001,1.0,0,0,3,7
20150413,1997,0,440000.0,3,2.5,2290,6302,2.0,0,0,3,9
20141206,1987,0,430000.0,3,2.25,2160,6527,2.0,0,0,4,7
20140722,2003,0,615000.0,3,3.25,1470,1152,3.0,0,0,3,8
20141126,1979,0,575000.0,3,1.75,2270,10136,2.0,0,0,3,8
20140912,2002,0,440000.0,4,2.5,2400,8038,2.0,0,0,3,8
20150422,1999,0,298000.0,4,2.5,1960,11798,2.0,0,0,3,8
20141023,2001,0,310000.0,3,2.25,1590,3056,2.0,0,0,3,7
20140808,1993,0,500000.0,4,2.5,2590,9354,2.0,0,0,4,9
20140617,2004,0,343000.0,3,2.5,1270,2509,2.0,0,0,3,8
20141229,2010,0,415000.0,2,2.25,1130,2191,2.0,0,0,3,8
20141007,1997,0,410000.0,3,2.5,1860,15457,2.0,0,0,3,8
20140702,1980,0,253000.0,2,1.0,1310,7128,1.0,0,0,4,7
20140915,1992,0,630000.0,3,2.5,2320,32772,2.0,0,0,3,9
20150427,1983,0,540000.0,3,2.5,2180,11100,1.0,0,0,3,8
20150129,1978,0,300000.0,3,2.75,2340,12282,1.0,0,2,3,8
20140827,2014,0,969950.0,3,2.5,2830,3750,3.0,0,0,3,10
20141204,2006,0,458000.0,3,4.0,1390,1569,2.0,0,0,3,9
20140604,2011,0,742000.0,3,3.25,1540,704,3.0,0,0,3,9
20140702,1979,0,630000.0,4,2.5,2190,9880,1.0,0,0,4,8
20150223,1999,0,340000.0,3,2.5,3040,6255,2.0,0,0,3,7
20140813,1997,0,285000.0,3,2.5,1690,7460,1.0,0,0,3,7
20140728,1993,0,315000.0,3,2.5,1600,7982,2.0,0,0,3,8
20141217,1978,0,830000.0,6,3.0,2530,9000,1.0,0,0,3,6
20150210,2014,0,539950.0,3,2.25,1860,1558,3.0,0,0,3,8
20140718,1990,0,735000.0,4,2.5,3100,8529,2.0,0,0,3,9
20140514,1973,0,498000.0,4,2.75,2270,7375,1.0,0,0,4,7
20150323,1975,0,607000.0,4,2.5,2100,8220,1.0,0,0,4,8
20140624,1991,0,199000.0,3,1.0,1000,8512,1.0,0,0,3,6
20140721,1978,0,492500.0,4,2.75,2760,18306,1.0,0,0,3,7
20140619,2001,0,585000.0,4,2.5,2840,11044,2.0,0,0,3,8
20141208,2000,0,326995.0,3,2.5,1860,5321,2.0,0,0,3,7
20140924,1975,2007,400000.0,3,1.5,2390,32109,1.0,0,0,3,7
20141029,1993,0,344000.0,4,2.5,2100,8501,2.0,0,0,5,7
20140902,2003,0,409950.0,4,3.0,2430,7163,2.0,0,0,3,8
20150512,1987,0,304950.0,3,1.75,1350,9000,1.0,0,0,3,7
20140929,1985,0,381500.0,2,2.0,2160,35183,1.0,0,0,3,9
20150204,2005,0,548050.0,2,2.0,1930,5479,1.0,0,0,3,8
